dataset,group,time,peer,round,accuracy,loss
cifar10,DL,385.508008,0,42,47.730000,1.469882
cifar10,DL,385.508008,0,42,46.890000,1.461096
cifar10,DL,385.508008,0,42,41.050000,1.620289
cifar10,DL,385.508008,0,42,45.020000,1.535235
cifar10,DL,385.508008,0,42,43.070000,1.552964
cifar10,DL,385.508008,0,42,45.130000,1.550557
cifar10,DL,385.508008,0,42,45.570000,1.524852
cifar10,DL,385.508008,0,42,46.620000,1.482232
cifar10,DL,385.508008,0,42,45.430000,1.492179
cifar10,DL,385.508008,0,42,46.310000,1.492977
cifar10,DL,385.508008,0,42,46.020000,1.484093
cifar10,DL,385.508008,0,42,43.280000,1.564734
cifar10,DL,385.508008,0,42,45.120000,1.530886
cifar10,DL,385.508008,0,42,47.260000,1.460375
cifar10,DL,385.508008,0,42,45.210000,1.483964
cifar10,DL,385.508008,0,42,45.340000,1.491206
cifar10,DL,385.508008,0,42,46.480000,1.525843
cifar10,DL,385.508008,0,42,46.470000,1.467431
cifar10,DL,385.508008,0,42,43.990000,1.512004
cifar10,DL,385.508008,0,42,45.990000,1.488951
cifar10,DL,385.508008,0,42,47.530000,1.446307
cifar10,DL,385.508008,0,42,42.230000,1.597693
cifar10,DL,385.508008,0,42,45.010000,1.505848
cifar10,DL,385.508008,0,42,45.360000,1.495159
cifar10,DL,385.508008,0,42,46.840000,1.469155
cifar10,DL,385.508008,0,42,46.340000,1.472312
cifar10,DL,385.508008,0,42,47.670000,1.457146
cifar10,DL,385.508008,0,42,46.320000,1.522119
cifar10,DL,385.508008,0,42,43.340000,1.542316
cifar10,DL,385.508008,0,42,46.090000,1.476567
cifar10,DL,385.508008,0,42,44.220000,1.532915
cifar10,DL,385.508008,0,42,44.270000,1.548585
cifar10,DL,385.508008,0,42,44.740000,1.556724
cifar10,DL,385.508008,0,42,44.570000,1.502855
cifar10,DL,385.508008,0,42,45.140000,1.486008
cifar10,DL,385.508008,0,42,45.170000,1.479893
cifar10,DL,385.508008,0,42,44.530000,1.526108
cifar10,DL,385.508008,0,42,46.480000,1.487384
cifar10,DL,385.508008,0,42,42.840000,1.563196
cifar10,DL,385.508008,0,42,43.900000,1.541076
cifar10,DL,385.508008,0,42,42.960000,1.543239
cifar10,DL,385.508008,0,42,45.920000,1.541896
cifar10,DL,385.508008,0,42,43.700000,1.578861
cifar10,DL,385.508008,0,42,45.880000,1.523921
cifar10,DL,385.508008,0,42,43.690000,1.537618
cifar10,DL,385.508008,0,42,45.870000,1.491926
cifar10,DL,385.508008,0,42,43.940000,1.578929
cifar10,DL,385.508008,0,42,45.690000,1.512078
cifar10,DL,385.508008,0,42,43.920000,1.541317
cifar10,DL,385.508008,0,42,45.920000,1.513049
cifar10,DL,385.508008,0,42,46.680000,1.473841
cifar10,DL,385.508008,0,42,47.590000,1.452213
cifar10,DL,385.508008,0,42,45.870000,1.521929
cifar10,DL,385.508008,0,42,48.280000,1.437551
cifar10,DL,385.508008,0,42,48.480000,1.427829
cifar10,DL,385.508008,0,42,45.890000,1.486319
cifar10,DL,385.508008,0,42,48.330000,1.448130
cifar10,DL,385.508008,0,42,43.280000,1.642204
cifar10,DL,385.508008,0,42,40.190000,1.636496
cifar10,DL,385.508008,0,42,44.670000,1.511854
cifar10,DL,385.508008,0,42,43.490000,1.574743
cifar10,DL,385.508008,0,42,47.490000,1.475039
cifar10,DL,385.508008,0,42,41.430000,1.570149
cifar10,DL,385.508008,0,42,42.180000,1.594585
cifar10,DL,385.508008,0,42,43.970000,1.568862
cifar10,DL,385.508008,0,42,42.860000,1.576778
cifar10,DL,385.508008,0,42,46.100000,1.485488
cifar10,DL,385.508008,0,42,45.740000,1.475974
cifar10,DL,385.508008,0,42,47.010000,1.467033
cifar10,DL,385.508008,0,42,44.960000,1.597730
cifar10,DL,385.508008,0,42,40.870000,1.598051
cifar10,DL,385.508008,0,42,47.120000,1.471448
cifar10,DL,385.508008,0,42,47.140000,1.504267
cifar10,DL,385.508008,0,42,47.920000,1.442271
cifar10,DL,385.508008,0,42,42.970000,1.606293
cifar10,DL,385.508008,0,42,46.360000,1.511079
cifar10,DL,385.508008,0,42,47.640000,1.442070
cifar10,DL,385.508008,0,42,46.260000,1.465228
cifar10,DL,385.508008,0,42,42.550000,1.569287
cifar10,DL,385.508008,0,42,46.590000,1.459662
cifar10,DL,385.508008,0,42,48.090000,1.425513
cifar10,DL,385.508008,0,42,45.810000,1.471431
cifar10,DL,385.508008,0,42,43.730000,1.574834
cifar10,DL,385.508008,0,42,45.350000,1.518956
cifar10,DL,385.508008,0,42,43.070000,1.636280
cifar10,DL,385.508008,0,42,42.630000,1.603129
cifar10,DL,385.508008,0,42,42.630000,1.572504
cifar10,DL,385.508008,0,42,46.110000,1.513838
cifar10,DL,385.508008,0,42,37.220000,1.675556
cifar10,DL,385.508008,0,42,46.020000,1.514766
cifar10,DL,385.508008,0,42,46.660000,1.499431
cifar10,DL,385.508008,0,42,48.260000,1.417791
cifar10,DL,385.508008,0,42,47.400000,1.477186
cifar10,DL,385.508008,0,42,44.460000,1.519889
cifar10,DL,385.508008,0,42,44.540000,1.548268
cifar10,DL,385.508008,0,42,44.790000,1.558067
cifar10,DL,385.508008,0,42,45.680000,1.449631
cifar10,DL,385.508008,0,42,45.780000,1.481124
cifar10,DL,385.508008,0,42,46.270000,1.501247
cifar10,DL,385.508008,0,42,46.510000,1.465251
cifar10,DL,385.508008,0,42,46.570000,1.477798
cifar10,DL,385.508008,0,42,47.590000,1.448588
cifar10,DL,385.508008,0,42,46.880000,1.482211
cifar10,DL,385.508008,0,42,49.550000,1.413993
cifar10,DL,385.508008,0,42,46.490000,1.459366
cifar10,DL,385.508008,0,42,46.160000,1.470828
cifar10,DL,385.508008,0,42,42.920000,1.591827
cifar10,DL,385.508008,0,42,49.060000,1.405064
cifar10,DL,385.508008,0,42,47.350000,1.455173
cifar10,DL,385.508008,0,42,47.130000,1.460107
cifar10,DL,385.508008,0,42,44.960000,1.540554
cifar10,DL,385.508008,0,42,41.190000,1.616366
cifar10,DL,385.508008,0,42,44.570000,1.560702
cifar10,DL,385.508008,0,42,45.530000,1.502823
cifar10,DL,385.508008,0,42,45.270000,1.509049
cifar10,DL,385.508008,0,42,43.010000,1.546983
cifar10,DL,385.508008,0,42,42.940000,1.584693
cifar10,DL,385.508008,0,42,46.580000,1.510351
cifar10,DL,385.508008,0,42,44.570000,1.516515
cifar10,DL,385.508008,0,42,43.470000,1.547484
cifar10,DL,385.508008,0,42,44.620000,1.501918
cifar10,DL,385.508008,0,42,40.390000,1.623323
cifar10,DL,385.508008,0,42,40.630000,1.673069
cifar10,DL,385.508008,0,42,48.870000,1.432141
cifar10,DL,385.508008,0,42,41.800000,1.607030
cifar10,DL,385.508008,0,42,44.170000,1.525698
cifar10,DL,385.508008,0,42,47.340000,1.484157
cifar10,DL,385.508008,0,42,45.780000,1.485320
cifar10,DL,385.508008,0,42,42.510000,1.545969
cifar10,DL,385.508008,0,42,45.970000,1.539211
cifar10,DL,385.508008,0,42,44.380000,1.511207
cifar10,DL,385.508008,0,42,45.910000,1.525184
cifar10,DL,385.508008,0,42,40.710000,1.604793
cifar10,DL,385.508008,0,42,46.530000,1.467048
cifar10,DL,385.508008,0,42,48.880000,1.414165
cifar10,DL,385.508008,0,42,48.800000,1.412292
cifar10,DL,385.508008,0,42,44.150000,1.531546
cifar10,DL,385.508008,0,42,44.740000,1.537530
cifar10,DL,385.508008,0,42,43.160000,1.637184
cifar10,DL,385.508008,0,42,44.790000,1.564664
cifar10,DL,385.508008,0,42,44.460000,1.532942
cifar10,DL,385.508008,0,42,45.390000,1.489150
cifar10,DL,385.508008,0,42,39.570000,1.649548
cifar10,DL,385.508008,0,42,47.230000,1.449856
cifar10,DL,385.508008,0,42,48.780000,1.413928
cifar10,DL,385.508008,0,42,46.890000,1.466915
cifar10,DL,385.508008,0,42,42.920000,1.560816
cifar10,DL,385.508008,0,42,45.640000,1.507460
cifar10,DL,385.508008,0,42,46.440000,1.471218
cifar10,DL,385.508008,0,42,45.740000,1.518857
cifar10,DL,385.508008,0,42,45.370000,1.518453
cifar10,DL,385.508008,0,42,47.140000,1.456140
cifar10,DL,385.508008,0,42,43.920000,1.567487
cifar10,DL,385.508008,0,42,41.650000,1.619096
cifar10,DL,385.508008,0,42,46.050000,1.490107
cifar10,DL,385.508008,0,42,43.660000,1.547243
cifar10,DL,385.508008,0,42,41.380000,1.610155
cifar10,DL,385.508008,0,42,47.390000,1.442637
cifar10,DL,385.508008,0,42,44.550000,1.519879
cifar10,DL,385.508008,0,42,45.650000,1.498895
cifar10,DL,385.508008,0,42,41.390000,1.583023
cifar10,DL,385.508008,0,42,44.880000,1.559665
cifar10,DL,385.508008,0,42,43.960000,1.566941
cifar10,DL,385.508008,0,42,42.460000,1.635116
cifar10,DL,385.508008,0,42,46.350000,1.511363
cifar10,DL,385.508008,0,42,46.010000,1.491917
cifar10,DL,385.508008,0,42,40.410000,1.637109
cifar10,DL,385.508008,0,42,42.900000,1.578829
cifar10,DL,385.508008,0,42,44.590000,1.563261
cifar10,DL,385.508008,0,42,44.270000,1.522087
cifar10,DL,385.508008,0,42,45.240000,1.520417
cifar10,DL,385.508008,0,42,47.570000,1.464292
cifar10,DL,385.508008,0,42,44.480000,1.580152
cifar10,DL,385.508008,0,42,47.990000,1.438081
cifar10,DL,385.508008,0,42,46.620000,1.452235
cifar10,DL,385.508008,0,42,44.170000,1.502486
cifar10,DL,385.508008,0,42,44.600000,1.497740
cifar10,DL,385.508008,0,42,43.030000,1.559040
cifar10,DL,385.508008,0,42,46.560000,1.477686
cifar10,DL,385.508008,0,42,43.450000,1.546016
cifar10,DL,385.508008,0,42,43.400000,1.640046
cifar10,DL,385.508008,0,42,44.790000,1.582780
cifar10,DL,385.508008,0,42,45.500000,1.532893
cifar10,DL,385.508008,0,42,42.540000,1.562383
cifar10,DL,385.508008,0,42,45.290000,1.528943
cifar10,DL,385.508008,0,42,44.230000,1.537112
cifar10,DL,385.508008,0,42,44.930000,1.527880
cifar10,DL,385.508008,0,42,46.110000,1.503047
cifar10,DL,385.508008,0,42,44.620000,1.494838
cifar10,DL,385.508008,0,42,47.890000,1.455195
cifar10,DL,385.508008,0,42,46.550000,1.497763
cifar10,DL,385.508008,0,42,44.580000,1.502576
cifar10,DL,395.616248,0,43,42.420000,1.575958
cifar10,DL,395.616248,0,43,43.530000,1.584839
cifar10,DL,395.616248,0,43,42.510000,1.597556
cifar10,DL,395.616248,0,43,42.810000,1.551037
cifar10,DL,395.616248,0,43,44.820000,1.537277
cifar10,DL,395.616248,0,43,42.070000,1.590463
cifar10,DL,395.616248,0,43,46.410000,1.491614
cifar10,DL,395.616248,0,43,46.480000,1.468301
cifar10,DL,395.616248,0,43,46.540000,1.486612
cifar10,DL,395.616248,0,43,48.910000,1.422447
cifar10,DL,395.616248,0,43,45.610000,1.519235
cifar10,DL,395.616248,0,43,45.620000,1.536386
cifar10,DL,395.616248,0,43,47.700000,1.439965
cifar10,DL,395.616248,0,43,43.290000,1.572949
cifar10,DL,395.616248,0,43,43.920000,1.578883
cifar10,DL,395.616248,0,43,42.220000,1.622212
cifar10,DL,395.616248,0,43,46.000000,1.470168
cifar10,DL,395.616248,0,43,44.460000,1.545987
cifar10,DL,395.616248,0,43,45.000000,1.524440
cifar10,DL,395.616248,0,43,47.280000,1.480835
cifar10,DL,395.616248,0,43,44.350000,1.523497
cifar10,DL,395.616248,0,43,42.060000,1.632562
cifar10,DL,395.616248,0,43,45.640000,1.518706
cifar10,DL,395.616248,0,43,47.190000,1.429119
cifar10,DL,395.616248,0,43,40.160000,1.596357
cifar10,DL,395.616248,0,43,47.440000,1.495479
cifar10,DL,395.616248,0,43,48.130000,1.418614
cifar10,DL,395.616248,0,43,45.120000,1.532088
cifar10,DL,395.616248,0,43,42.790000,1.669694
cifar10,DL,395.616248,0,43,38.880000,1.670527
cifar10,DL,395.616248,0,43,42.530000,1.558688
cifar10,DL,395.616248,0,43,46.160000,1.494192
cifar10,DL,395.616248,0,43,45.090000,1.556477
cifar10,DL,395.616248,0,43,46.170000,1.489534
cifar10,DL,395.616248,0,43,48.850000,1.419870
cifar10,DL,395.616248,0,43,44.680000,1.503934
cifar10,DL,395.616248,0,43,44.150000,1.535244
cifar10,DL,395.616248,0,43,46.520000,1.463782
cifar10,DL,395.616248,0,43,48.660000,1.449928
cifar10,DL,395.616248,0,43,44.490000,1.483028
cifar10,DL,395.616248,0,43,41.400000,1.606179
cifar10,DL,395.616248,0,43,48.600000,1.431791
cifar10,DL,395.616248,0,43,44.930000,1.534322
cifar10,DL,395.616248,0,43,44.570000,1.545476
cifar10,DL,395.616248,0,43,46.800000,1.463351
cifar10,DL,395.616248,0,43,44.580000,1.528042
cifar10,DL,395.616248,0,43,43.980000,1.580420
cifar10,DL,395.616248,0,43,43.250000,1.629427
cifar10,DL,395.616248,0,43,43.530000,1.557549
cifar10,DL,395.616248,0,43,46.840000,1.465550
cifar10,DL,395.616248,0,43,47.510000,1.450064
cifar10,DL,395.616248,0,43,47.390000,1.456809
cifar10,DL,395.616248,0,43,44.230000,1.566007
cifar10,DL,395.616248,0,43,47.920000,1.430115
cifar10,DL,395.616248,0,43,46.740000,1.495977
cifar10,DL,395.616248,0,43,46.110000,1.504280
cifar10,DL,395.616248,0,43,45.600000,1.504570
cifar10,DL,395.616248,0,43,46.290000,1.489154
cifar10,DL,395.616248,0,43,44.350000,1.553915
cifar10,DL,395.616248,0,43,45.640000,1.475428
cifar10,DL,395.616248,0,43,47.690000,1.425903
cifar10,DL,395.616248,0,43,47.950000,1.443589
cifar10,DL,395.616248,0,43,45.910000,1.469563
cifar10,DL,395.616248,0,43,46.040000,1.522668
cifar10,DL,395.616248,0,43,47.460000,1.443589
cifar10,DL,395.616248,0,43,44.900000,1.558512
cifar10,DL,395.616248,0,43,44.040000,1.535868
cifar10,DL,395.616248,0,43,44.790000,1.505068
cifar10,DL,395.616248,0,43,44.520000,1.546054
cifar10,DL,395.616248,0,43,46.780000,1.449886
cifar10,DL,395.616248,0,43,46.060000,1.512005
cifar10,DL,395.616248,0,43,45.840000,1.510923
cifar10,DL,395.616248,0,43,44.400000,1.544927
cifar10,DL,395.616248,0,43,44.530000,1.517018
cifar10,DL,395.616248,0,43,46.050000,1.509142
cifar10,DL,395.616248,0,43,44.300000,1.596934
cifar10,DL,395.616248,0,43,44.690000,1.558428
cifar10,DL,395.616248,0,43,45.010000,1.498207
cifar10,DL,395.616248,0,43,47.100000,1.475377
cifar10,DL,395.616248,0,43,40.720000,1.589158
cifar10,DL,395.616248,0,43,43.200000,1.553505
cifar10,DL,395.616248,0,43,47.140000,1.478669
cifar10,DL,395.616248,0,43,43.670000,1.577897
cifar10,DL,395.616248,0,43,42.870000,1.554391
cifar10,DL,395.616248,0,43,42.710000,1.613300
cifar10,DL,395.616248,0,43,42.870000,1.610820
cifar10,DL,395.616248,0,43,45.300000,1.495302
cifar10,DL,395.616248,0,43,45.060000,1.507944
cifar10,DL,395.616248,0,43,42.420000,1.577460
cifar10,DL,395.616248,0,43,40.680000,1.621535
cifar10,DL,395.616248,0,43,47.080000,1.430228
cifar10,DL,395.616248,0,43,45.370000,1.495800
cifar10,DL,395.616248,0,43,44.220000,1.529983
cifar10,DL,395.616248,0,43,42.820000,1.586297
cifar10,DL,395.616248,0,43,45.910000,1.509060
cifar10,DL,395.616248,0,43,44.950000,1.514007
cifar10,DL,395.616248,0,43,47.900000,1.437462
cifar10,DL,395.616248,0,43,44.960000,1.530389
cifar10,DL,395.616248,0,43,41.490000,1.598027
cifar10,DL,395.616248,0,43,44.350000,1.556566
cifar10,DL,395.616248,0,43,41.850000,1.626904
cifar10,DL,395.616248,0,43,39.690000,1.663918
cifar10,DL,395.616248,0,43,47.000000,1.466147
cifar10,DL,395.616248,0,43,47.450000,1.433719
cifar10,DL,395.616248,0,43,45.300000,1.577705
cifar10,DL,395.616248,0,43,44.290000,1.574911
cifar10,DL,395.616248,0,43,43.610000,1.612041
cifar10,DL,395.616248,0,43,45.150000,1.533487
cifar10,DL,395.616248,0,43,45.930000,1.548430
cifar10,DL,395.616248,0,43,46.770000,1.494110
cifar10,DL,395.616248,0,43,48.690000,1.401098
cifar10,DL,395.616248,0,43,43.870000,1.548766
cifar10,DL,395.616248,0,43,48.210000,1.431067
cifar10,DL,395.616248,0,43,46.890000,1.470074
cifar10,DL,395.616248,0,43,45.170000,1.561899
cifar10,DL,395.616248,0,43,43.550000,1.527986
cifar10,DL,395.616248,0,43,42.720000,1.544816
cifar10,DL,395.616248,0,43,44.040000,1.527286
cifar10,DL,395.616248,0,43,41.410000,1.628970
cifar10,DL,395.616248,0,43,45.190000,1.510768
cifar10,DL,395.616248,0,43,44.290000,1.528775
cifar10,DL,395.616248,0,43,44.660000,1.513000
cifar10,DL,395.616248,0,43,46.040000,1.506458
cifar10,DL,395.616248,0,43,45.130000,1.574669
cifar10,DL,395.616248,0,43,47.590000,1.442572
cifar10,DL,395.616248,0,43,40.130000,1.647344
cifar10,DL,395.616248,0,43,45.400000,1.510790
cifar10,DL,395.616248,0,43,43.070000,1.559129
cifar10,DL,395.616248,0,43,45.980000,1.476093
cifar10,DL,395.616248,0,43,46.300000,1.478425
cifar10,DL,395.616248,0,43,46.490000,1.482151
cifar10,DL,395.616248,0,43,44.870000,1.519110
cifar10,DL,395.616248,0,43,43.990000,1.519104
cifar10,DL,395.616248,0,43,44.230000,1.518348
cifar10,DL,395.616248,0,43,47.990000,1.449311
cifar10,DL,395.616248,0,43,48.530000,1.430706
cifar10,DL,395.616248,0,43,48.570000,1.432368
cifar10,DL,395.616248,0,43,41.680000,1.594501
cifar10,DL,395.616248,0,43,47.240000,1.466160
cifar10,DL,395.616248,0,43,46.790000,1.437061
cifar10,DL,395.616248,0,43,48.350000,1.439842
cifar10,DL,395.616248,0,43,45.510000,1.563409
cifar10,DL,395.616248,0,43,46.050000,1.482585
cifar10,DL,395.616248,0,43,48.070000,1.442780
cifar10,DL,395.616248,0,43,44.390000,1.514075
cifar10,DL,395.616248,0,43,46.650000,1.457477
cifar10,DL,395.616248,0,43,45.670000,1.482095
cifar10,DL,395.616248,0,43,43.460000,1.558803
cifar10,DL,395.616248,0,43,42.940000,1.589398
cifar10,DL,395.616248,0,43,47.990000,1.432436
cifar10,DL,395.616248,0,43,47.300000,1.445570
cifar10,DL,395.616248,0,43,44.680000,1.559582
cifar10,DL,395.616248,0,43,42.580000,1.569682
cifar10,DL,395.616248,0,43,45.850000,1.478609
cifar10,DL,395.616248,0,43,46.060000,1.550444
cifar10,DL,395.616248,0,43,41.220000,1.622766
cifar10,DL,395.616248,0,43,36.250000,1.740450
cifar10,DL,395.616248,0,43,42.580000,1.568892
cifar10,DL,395.616248,0,43,44.550000,1.531172
cifar10,DL,395.616248,0,43,40.730000,1.626044
cifar10,DL,395.616248,0,43,46.130000,1.506345
cifar10,DL,395.616248,0,43,48.510000,1.459322
cifar10,DL,395.616248,0,43,43.630000,1.534534
cifar10,DL,395.616248,0,43,45.980000,1.466039
cifar10,DL,395.616248,0,43,47.380000,1.443228
cifar10,DL,395.616248,0,43,46.800000,1.476691
cifar10,DL,395.616248,0,43,47.630000,1.461368
cifar10,DL,395.616248,0,43,43.830000,1.580932
cifar10,DL,395.616248,0,43,44.950000,1.491530
cifar10,DL,395.616248,0,43,45.820000,1.493500
cifar10,DL,395.616248,0,43,41.830000,1.594516
cifar10,DL,395.616248,0,43,41.790000,1.598218
cifar10,DL,395.616248,0,43,43.330000,1.539634
cifar10,DL,395.616248,0,43,45.810000,1.469238
cifar10,DL,395.616248,0,43,42.580000,1.580307
cifar10,DL,395.616248,0,43,47.850000,1.445128
cifar10,DL,395.616248,0,43,45.660000,1.489322
cifar10,DL,395.616248,0,43,43.950000,1.574166
cifar10,DL,395.616248,0,43,46.920000,1.461408
cifar10,DL,395.616248,0,43,46.510000,1.498490
cifar10,DL,395.616248,0,43,47.300000,1.424286
cifar10,DL,395.616248,0,43,40.950000,1.711092
cifar10,DL,395.616248,0,43,47.210000,1.453919
cifar10,DL,395.616248,0,43,46.120000,1.507651
cifar10,DL,395.616248,0,43,48.410000,1.428957
cifar10,DL,395.616248,0,43,45.800000,1.504629
cifar10,DL,395.616248,0,43,44.700000,1.555196
cifar10,DL,395.616248,0,43,46.540000,1.482219
cifar10,DL,395.616248,0,43,42.120000,1.564547
cifar10,DL,395.616248,0,43,43.530000,1.549804
cifar10,DL,395.616248,0,43,44.200000,1.544233
cifar10,DL,395.616248,0,43,49.640000,1.397014
cifar10,DL,395.616248,0,43,44.110000,1.565202
cifar10,DL,395.616248,0,43,45.590000,1.498059
cifar10,DL,395.616248,0,43,47.640000,1.436122
cifar10,DL,395.616248,0,43,45.080000,1.502180
cifar10,DL,395.616248,0,43,47.110000,1.458373
cifar10,DL,395.616248,0,43,42.460000,1.572356
cifar10,DL,395.616248,0,43,46.140000,1.475507
cifar10,DL,395.616248,0,43,47.120000,1.437602
cifar10,DL,403.382457,0,44,47.520000,1.428337
cifar10,DL,403.382457,0,44,43.810000,1.561650
cifar10,DL,403.382457,0,44,45.640000,1.502574
cifar10,DL,403.382457,0,44,46.510000,1.505095
cifar10,DL,403.382457,0,44,46.090000,1.527103
cifar10,DL,403.382457,0,44,42.440000,1.568053
cifar10,DL,403.382457,0,44,43.970000,1.537927
cifar10,DL,403.382457,0,44,47.210000,1.464204
cifar10,DL,403.382457,0,44,43.880000,1.537587
cifar10,DL,403.382457,0,44,44.580000,1.524041
cifar10,DL,403.382457,0,44,46.860000,1.473224
cifar10,DL,403.382457,0,44,44.090000,1.542171
cifar10,DL,403.382457,0,44,45.910000,1.482889
cifar10,DL,403.382457,0,44,44.510000,1.507415
cifar10,DL,403.382457,0,44,42.100000,1.655975
cifar10,DL,403.382457,0,44,47.350000,1.444544
cifar10,DL,403.382457,0,44,47.560000,1.432463
cifar10,DL,403.382457,0,44,47.370000,1.450314
cifar10,DL,403.382457,0,44,38.750000,1.691898
cifar10,DL,403.382457,0,44,42.070000,1.581094
cifar10,DL,403.382457,0,44,46.400000,1.477034
cifar10,DL,403.382457,0,44,42.950000,1.580774
cifar10,DL,403.382457,0,44,45.230000,1.508616
cifar10,DL,403.382457,0,44,44.560000,1.539919
cifar10,DL,403.382457,0,44,45.780000,1.493550
cifar10,DL,403.382457,0,44,47.950000,1.430665
cifar10,DL,403.382457,0,44,43.250000,1.554824
cifar10,DL,403.382457,0,44,42.280000,1.562492
cifar10,DL,403.382457,0,44,38.220000,1.700908
cifar10,DL,403.382457,0,44,45.060000,1.498672
cifar10,DL,403.382457,0,44,45.390000,1.527098
cifar10,DL,403.382457,0,44,44.350000,1.540196
cifar10,DL,403.382457,0,44,46.850000,1.458575
cifar10,DL,403.382457,0,44,46.840000,1.481186
cifar10,DL,403.382457,0,44,42.510000,1.620925
cifar10,DL,403.382457,0,44,41.350000,1.629116
cifar10,DL,403.382457,0,44,45.070000,1.473212
cifar10,DL,403.382457,0,44,41.340000,1.595594
cifar10,DL,403.382457,0,44,45.880000,1.474764
cifar10,DL,403.382457,0,44,46.160000,1.513025
cifar10,DL,403.382457,0,44,50.480000,1.387392
cifar10,DL,403.382457,0,44,41.130000,1.701740
cifar10,DL,403.382457,0,44,42.570000,1.577467
cifar10,DL,403.382457,0,44,45.000000,1.556997
cifar10,DL,403.382457,0,44,44.720000,1.546267
cifar10,DL,403.382457,0,44,45.310000,1.516349
cifar10,DL,403.382457,0,44,42.950000,1.545517
cifar10,DL,403.382457,0,44,44.660000,1.510850
cifar10,DL,403.382457,0,44,44.940000,1.580549
cifar10,DL,403.382457,0,44,47.300000,1.478290
cifar10,DL,403.382457,0,44,44.330000,1.540458
cifar10,DL,403.382457,0,44,48.320000,1.430362
cifar10,DL,403.382457,0,44,44.360000,1.519488
cifar10,DL,403.382457,0,44,44.790000,1.469331
cifar10,DL,403.382457,0,44,44.350000,1.534008
cifar10,DL,403.382457,0,44,46.280000,1.466553
cifar10,DL,403.382457,0,44,43.650000,1.547711
cifar10,DL,403.382457,0,44,45.970000,1.512356
cifar10,DL,403.382457,0,44,47.110000,1.462355
cifar10,DL,403.382457,0,44,46.580000,1.517370
cifar10,DL,403.382457,0,44,44.120000,1.507343
cifar10,DL,403.382457,0,44,46.370000,1.474021
cifar10,DL,403.382457,0,44,43.290000,1.600929
cifar10,DL,403.382457,0,44,46.740000,1.498668
cifar10,DL,403.382457,0,44,44.730000,1.528278
cifar10,DL,403.382457,0,44,43.080000,1.574312
cifar10,DL,403.382457,0,44,45.720000,1.514637
cifar10,DL,403.382457,0,44,42.850000,1.567531
cifar10,DL,403.382457,0,44,48.500000,1.428823
cifar10,DL,403.382457,0,44,44.610000,1.508061
